customer_id,customer_code,customer_name,email,phone,gender,age_group,city,state,city_tier,is_registered,loyalty_member,avg_monthly_spend_inr,visit_frequency_per_month,registration_date,created_at,updated_at
3173,CUST03173,Ravi Kumar,NULL,NULL,O,18-25,Kolkata,West Bengal,1,1,0,1450.00,3,2024-02-01,2026-05-30 01:02:25,2026-05-30 01:02:25
3174,CUST03174,Ritu Sharma,NULL,NULL,F,56-65,Mumbai,Maharashtra,1,0,0,3770.00,2,2026-02-15,2026-05-30 01:02:25,2026-05-30 01:02:25
3175,CUST03175,Rahul Reddy,NULL,NULL,M,36-45,Tiruchirappalli,Tamil Nadu,3,0,0,6100.00,1,2023-10-01,2026-05-30 01:02:25,2026-05-30 01:02:25
3176,CUST03176,Khushi Nair,NULL,NULL,F,36-45,Nashik,Maharashtra,2,0,0,5870.00,3,2024-11-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3177,CUST03177,Sonia Roy,NULL,NULL,F,26-35,Mumbai,Maharashtra,1,1,1,7210.00,4,2024-02-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3178,CUST03178,Arjun Mishra,NULL,NULL,M,36-45,Meerut,Uttar Pradesh,2,0,0,4840.00,5,2025-01-25,2026-05-30 01:02:25,2026-05-30 01:02:25
3179,CUST03179,Siddharth Pillai,NULL,NULL,M,46-55,Jodhpur,Rajasthan,3,1,1,4910.00,11,2023-10-05,2026-05-30 01:02:25,2026-05-30 01:02:25
3180,CUST03180,Lakshmi Kumar,NULL,NULL,F,26-35,Mumbai,Maharashtra,1,1,1,6730.00,8,2025-05-22,2026-05-30 01:02:25,2026-05-30 01:02:25
3181,CUST03181,Kiara Verma,NULL,NULL,F,26-35,Ahmedabad,Gujarat,1,0,0,4420.00,2,2023-10-11,2026-05-30 01:02:25,2026-05-30 01:02:25
3182,CUST03182,Amit Roy,NULL,NULL,M,36-45,Kanpur,Uttar Pradesh,2,1,1,7370.00,8,2024-07-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3183,CUST03183,Rajesh Reddy,NULL,NULL,M,26-35,Delhi,Delhi,1,1,0,3690.00,3,2024-11-05,2026-05-30 01:02:25,2026-05-30 01:02:25
3184,CUST03184,Ritvik Sharma,NULL,NULL,M,36-45,Nagpur,Maharashtra,2,0,0,4550.00,4,2024-04-10,2026-05-30 01:02:25,2026-05-30 01:02:25
3185,CUST03185,Kavya Rao,NULL,NULL,F,46-55,Delhi,Delhi,1,0,0,4880.00,5,2025-11-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3186,CUST03186,Ajay Gupta,NULL,NULL,O,56-65,Pune,Maharashtra,1,1,0,3270.00,3,2024-10-06,2026-05-30 01:02:25,2026-05-30 01:02:25
3187,CUST03187,Pooja Roy,NULL,NULL,F,56-65,Coimbatore,Tamil Nadu,2,1,0,2820.00,4,2025-03-16,2026-05-30 01:02:25,2026-05-30 01:02:25
3188,CUST03188,Sandeep Das,NULL,NULL,M,56-65,Chennai,Tamil Nadu,1,1,1,3040.00,8,2025-04-27,2026-05-30 01:02:25,2026-05-30 01:02:25
3189,CUST03189,Arjun Singh,NULL,NULL,M,65+,Ghaziabad,Uttar Pradesh,2,1,1,4450.00,7,2024-07-30,2026-05-30 01:02:25,2026-05-30 01:02:25
3190,CUST03190,Mohan Mishra,NULL,NULL,M,18-25,Pune,Maharashtra,1,1,1,1470.00,6,2025-12-26,2026-05-30 01:02:25,2026-05-30 01:02:25
3191,CUST03191,Myra Banerjee,NULL,NULL,F,18-25,Agra,Uttar Pradesh,2,1,0,1590.00,4,2024-04-25,2026-05-30 01:02:25,2026-05-30 01:02:25
3192,CUST03192,Krishna Dubey,NULL,NULL,M,26-35,Faridabad,Haryana,2,1,0,3190.00,7,2025-05-31,2026-05-30 01:02:25,2026-05-30 01:02:25
3193,CUST03193,Sara Chopra,NULL,NULL,F,46-55,Vadodara,Gujarat,2,1,0,4020.00,8,2024-12-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3194,CUST03194,Aadhya Agarwal,NULL,NULL,F,46-55,Kolkata,West Bengal,1,0,0,4530.00,3,2024-12-21,2026-05-30 01:02:25,2026-05-30 01:02:25
3195,CUST03195,Ananya Chopra,NULL,NULL,F,46-55,Lucknow,Uttar Pradesh,2,0,0,5500.00,4,2026-04-03,2026-05-30 01:02:25,2026-05-30 01:02:25
3196,CUST03196,Shruti Menon,NULL,NULL,F,46-55,Patna,Bihar,2,1,0,3600.00,3,2024-06-19,2026-05-30 01:02:25,2026-05-30 01:02:25
3197,CUST03197,Sandeep Khan,NULL,NULL,M,46-55,Cuttack,Odisha,3,0,0,6740.00,4,2025-05-16,2026-05-30 01:02:25,2026-05-30 01:02:25
3198,CUST03198,Vihaan Malhotra,NULL,NULL,M,56-65,Mumbai,Maharashtra,1,1,0,4380.00,3,2024-04-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3199,CUST03199,Ritvik Naidu,NULL,NULL,M,26-35,Chennai,Tamil Nadu,1,1,1,6500.00,11,2024-07-06,2026-05-30 01:02:25,2026-05-30 01:02:25
3200,CUST03200,Kabir Mittal,NULL,NULL,M,26-35,Kolkata,West Bengal,1,1,1,4300.00,5,2025-12-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3201,CUST03201,Rahul Tiwari,NULL,NULL,M,36-45,Rajkot,Gujarat,2,1,1,5190.00,6,2024-04-29,2026-05-30 01:02:25,2026-05-30 01:02:25
3202,CUST03202,Deepak Naidu,NULL,NULL,M,46-55,Patna,Bihar,2,1,1,8300.00,10,2025-07-31,2026-05-30 01:02:25,2026-05-30 01:02:25
3203,CUST03203,Harsh Menon,NULL,NULL,M,46-55,Salem,Tamil Nadu,3,0,0,5930.00,1,2025-10-09,2026-05-30 01:02:25,2026-05-30 01:02:25
3204,CUST03204,Akash Gupta,NULL,NULL,M,26-35,Ghaziabad,Uttar Pradesh,2,1,1,7040.00,11,2025-09-17,2026-05-30 01:02:25,2026-05-30 01:02:25
3205,CUST03205,Suresh Rao,NULL,NULL,M,26-35,Cuttack,Odisha,3,1,1,5030.00,9,2024-10-31,2026-05-30 01:02:25,2026-05-30 01:02:25
3206,CUST03206,Avni Gupta,NULL,NULL,F,36-45,Hyderabad,Telangana,1,1,0,5360.00,4,2026-02-02,2026-05-30 01:02:25,2026-05-30 01:02:25
3207,CUST03207,Rajesh Singh,NULL,NULL,M,18-25,Jamshedpur,Jharkhand,3,1,1,2650.00,5,2024-01-25,2026-05-30 01:02:25,2026-05-30 01:02:25
3208,CUST03208,Amit Khan,NULL,NULL,M,46-55,Mumbai,Maharashtra,1,1,0,3310.00,2,2023-11-14,2026-05-30 01:02:25,2026-05-30 01:02:25
3209,CUST03209,Pranav Singh,NULL,NULL,O,56-65,Jaipur,Rajasthan,2,1,1,3480.00,10,2026-03-16,2026-05-30 01:02:25,2026-05-30 01:02:25
3210,CUST03210,Khushi Bhatia,NULL,NULL,F,36-45,Salem,Tamil Nadu,3,0,0,6970.00,5,2024-10-16,2026-05-30 01:02:25,2026-05-30 01:02:25
3211,CUST03211,Pranay Menon,NULL,NULL,M,18-25,Meerut,Uttar Pradesh,2,0,0,1170.00,5,2024-05-31,2026-05-30 01:02:25,2026-05-30 01:02:25
3212,CUST03212,Manoj Sharma,NULL,NULL,M,56-65,Hyderabad,Telangana,1,1,1,5410.00,12,2024-01-06,2026-05-30 01:02:25,2026-05-30 01:02:25
3213,CUST03213,Ajay Sharma,NULL,NULL,M,46-55,Kolkata,West Bengal,1,1,0,5020.00,5,2025-11-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3214,CUST03214,Sonia Bansal,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,1,0,3620.00,6,2025-07-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3215,CUST03215,Dhruv Jain,NULL,NULL,M,18-25,Delhi,Delhi,1,0,0,1950.00,5,2023-09-10,2026-05-30 01:02:25,2026-05-30 01:02:25
3216,CUST03216,Shaurya Shah,NULL,NULL,M,46-55,Delhi,Delhi,1,1,1,4990.00,12,2026-04-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3217,CUST03217,Ajay Joshi,NULL,NULL,M,18-25,Jaipur,Rajasthan,2,1,0,1120.00,5,2025-11-27,2026-05-30 01:02:25,2026-05-30 01:02:25
3218,CUST03218,Mohan Reddy,NULL,NULL,M,36-45,Delhi,Delhi,1,1,1,10300.00,7,2024-02-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3219,CUST03219,Khushi Choudhary,NULL,NULL,F,26-35,Meerut,Uttar Pradesh,2,1,1,5570.00,4,2024-11-01,2026-05-30 01:02:25,2026-05-30 01:02:25
3220,CUST03220,Amit Singh,NULL,NULL,M,18-25,Kanpur,Uttar Pradesh,2,0,0,2080.00,2,2025-04-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3221,CUST03221,Amit Ghosh,NULL,NULL,O,36-45,Pune,Maharashtra,1,1,1,8350.00,4,2025-09-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3222,CUST03222,Ritvik Singh,NULL,NULL,M,36-45,Rajkot,Gujarat,2,0,0,6670.00,4,2026-01-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3223,CUST03223,Rajesh Das,NULL,NULL,M,56-65,Raipur,Chhattisgarh,3,1,0,3320.00,3,2024-02-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3224,CUST03224,Riya Mishra,NULL,NULL,F,26-35,Kolkata,West Bengal,1,0,0,5080.00,4,2024-02-20,2026-05-30 01:02:25,2026-05-30 01:02:25
3225,CUST03225,Advik Ghosh,NULL,NULL,M,18-25,Kolkata,West Bengal,1,1,0,1140.00,2,2024-09-11,2026-05-30 01:02:25,2026-05-30 01:02:25
3226,CUST03226,Akash Kapoor,NULL,NULL,M,36-45,Meerut,Uttar Pradesh,2,1,0,6240.00,3,2024-08-27,2026-05-30 01:02:25,2026-05-30 01:02:25
3227,CUST03227,Ritu Mittal,NULL,NULL,F,26-35,Coimbatore,Tamil Nadu,2,1,0,2710.00,6,2025-07-07,2026-05-30 01:02:25,2026-05-30 01:02:25
3228,CUST03228,Ajay Das,NULL,NULL,M,46-55,Faridabad,Haryana,2,1,0,5500.00,3,2024-06-15,2026-05-30 01:02:25,2026-05-30 01:02:25
3229,CUST03229,Vivaan Bansal,NULL,NULL,M,36-45,Kolkata,West Bengal,1,1,1,6250.00,8,2024-10-18,2026-05-30 01:02:25,2026-05-30 01:02:25
3230,CUST03230,Kavya Jain,NULL,NULL,F,26-35,Rajkot,Gujarat,2,1,0,4430.00,8,2024-03-20,2026-05-30 01:02:25,2026-05-30 01:02:25
3231,CUST03231,Vinod Malhotra,NULL,NULL,M,18-25,Jamshedpur,Jharkhand,3,0,0,2150.00,5,2025-10-02,2026-05-30 01:02:25,2026-05-30 01:02:25
3232,CUST03232,Dhruv Singh,NULL,NULL,M,36-45,Warangal,Telangana,3,0,0,4440.00,4,2024-03-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3233,CUST03233,Sai Sharma,NULL,NULL,M,18-25,Meerut,Uttar Pradesh,2,1,0,1690.00,6,2025-09-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3234,CUST03234,Navya Pandey,NULL,NULL,F,26-35,Madurai,Tamil Nadu,3,0,0,4950.00,4,2023-11-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3235,CUST03235,Sonia Mehta,NULL,NULL,F,26-35,Chennai,Tamil Nadu,1,1,1,4970.00,5,2024-01-25,2026-05-30 01:02:25,2026-05-30 01:02:25
3236,CUST03236,Ira Shah,NULL,NULL,F,26-35,Bengaluru,Karnataka,1,1,0,3650.00,3,2025-01-20,2026-05-30 01:02:25,2026-05-30 01:02:25
3237,CUST03237,Kiara Bhatia,NULL,NULL,F,18-25,Mysuru,Karnataka,3,1,0,1700.00,5,2023-12-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3238,CUST03238,Tara Saxena,NULL,NULL,F,56-65,Guwahati,Assam,3,1,1,3330.00,6,2026-04-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3239,CUST03239,Vinod Agarwal,NULL,NULL,M,26-35,Mumbai,Maharashtra,1,1,0,4000.00,4,2025-02-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3240,CUST03240,Kavita Sinha,NULL,NULL,F,26-35,Indore,Madhya Pradesh,2,1,0,4300.00,7,2025-09-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3241,CUST03241,Dhruv Rao,NULL,NULL,M,26-35,Ahmedabad,Gujarat,1,1,1,3540.00,4,2024-03-11,2026-05-30 01:02:25,2026-05-30 01:02:25
3242,CUST03242,Pari Joshi,NULL,NULL,O,26-35,Vadodara,Gujarat,2,1,1,3840.00,4,2025-07-18,2026-05-30 01:02:25,2026-05-30 01:02:25
3243,CUST03243,Pooja Yadav,NULL,NULL,F,26-35,Indore,Madhya Pradesh,2,1,1,3870.00,12,2025-12-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3244,CUST03244,Ravi Rao,NULL,NULL,M,56-65,Chennai,Tamil Nadu,1,1,1,5590.00,10,2024-03-06,2026-05-30 01:02:25,2026-05-30 01:02:25
3245,CUST03245,Veer Yadav,NULL,NULL,M,36-45,Mumbai,Maharashtra,1,1,1,6120.00,11,2024-09-21,2026-05-30 01:02:25,2026-05-30 01:02:25
3246,CUST03246,Rekha Dubey,NULL,NULL,F,56-65,Mumbai,Maharashtra,1,1,0,3640.00,2,2024-08-30,2026-05-30 01:02:25,2026-05-30 01:02:25
3247,CUST03247,Sonia Tiwari,NULL,NULL,F,46-55,Bhopal,Madhya Pradesh,2,1,1,5140.00,5,2025-06-21,2026-05-30 01:02:25,2026-05-30 01:02:25
3248,CUST03248,Rahul Roy,NULL,NULL,M,26-35,Noida,Uttar Pradesh,3,0,0,4930.00,5,2024-03-22,2026-05-30 01:02:25,2026-05-30 01:02:25
3249,CUST03249,Tara Menon,NULL,NULL,F,36-45,Faridabad,Haryana,2,1,1,5360.00,9,2023-10-06,2026-05-30 01:02:25,2026-05-30 01:02:25
3250,CUST03250,Arjun Mittal,NULL,NULL,M,26-35,Kolkata,West Bengal,1,1,1,3790.00,4,2025-03-17,2026-05-30 01:02:25,2026-05-30 01:02:25
3251,CUST03251,Diya Tiwari,NULL,NULL,F,18-25,Indore,Madhya Pradesh,2,0,0,1360.00,4,2025-08-10,2026-05-30 01:02:25,2026-05-30 01:02:25
3252,CUST03252,Ajay Iyer,NULL,NULL,M,26-35,Delhi,Delhi,1,1,0,4890.00,7,2026-01-02,2026-05-30 01:02:25,2026-05-30 01:02:25
3253,CUST03253,Saanvi Singh,NULL,NULL,F,36-45,Mumbai,Maharashtra,1,1,1,10450.00,9,2024-01-18,2026-05-30 01:02:25,2026-05-30 01:02:25
3254,CUST03254,Akash Malhotra,NULL,NULL,M,36-45,Pune,Maharashtra,1,0,0,6600.00,1,2024-01-11,2026-05-30 01:02:25,2026-05-30 01:02:25
3255,CUST03255,Vihaan Naidu,NULL,NULL,M,36-45,Dehradun,Uttarakhand,3,1,1,8270.00,4,2024-04-29,2026-05-30 01:02:25,2026-05-30 01:02:25
3256,CUST03256,Siddharth Roy,NULL,NULL,M,18-25,Bhopal,Madhya Pradesh,2,0,0,1550.00,4,2025-11-14,2026-05-30 01:02:25,2026-05-30 01:02:25
3257,CUST03257,Karan Verma,NULL,NULL,M,65+,Raipur,Chhattisgarh,3,1,1,2840.00,8,2024-06-27,2026-05-30 01:02:25,2026-05-30 01:02:25
3258,CUST03258,Riya Mehta,NULL,NULL,F,36-45,Dehradun,Uttarakhand,3,0,0,3990.00,3,2023-11-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3259,CUST03259,Ritvik Joshi,NULL,NULL,M,18-25,Vadodara,Gujarat,2,1,0,1400.00,5,2025-01-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3260,CUST03260,Asha Sinha,NULL,NULL,F,26-35,Pune,Maharashtra,1,1,0,2950.00,8,2024-06-30,2026-05-30 01:02:25,2026-05-30 01:02:25
3261,CUST03261,Ramesh Mukherjee,NULL,NULL,M,36-45,Pune,Maharashtra,1,0,0,6980.00,3,2026-05-07,2026-05-30 01:02:25,2026-05-30 01:02:25
3262,CUST03262,Vivaan Joshi,NULL,NULL,M,46-55,Chennai,Tamil Nadu,1,1,1,7360.00,7,2026-05-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3263,CUST03263,Aarohi Mukherjee,NULL,NULL,F,46-55,Chennai,Tamil Nadu,1,1,0,4630.00,3,2026-05-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3264,CUST03264,Myra Das,NULL,NULL,F,18-25,Kota,Rajasthan,3,0,0,1430.00,2,2026-04-25,2026-05-30 01:02:25,2026-05-30 01:02:25
3265,CUST03265,Sara Malhotra,NULL,NULL,F,36-45,Delhi,Delhi,1,0,0,4630.00,4,2026-01-26,2026-05-30 01:02:25,2026-05-30 01:02:25
3266,CUST03266,Atharv Dubey,NULL,NULL,M,46-55,Kolkata,West Bengal,1,1,0,6260.00,6,2024-12-30,2026-05-30 01:02:25,2026-05-30 01:02:25
3267,CUST03267,Lakshmi Sinha,NULL,NULL,F,18-25,Pune,Maharashtra,1,1,0,2240.00,3,2025-11-01,2026-05-30 01:02:25,2026-05-30 01:02:25
3268,CUST03268,Ayaan Saxena,NULL,NULL,M,26-35,Tiruchirappalli,Tamil Nadu,3,0,0,2930.00,5,2025-01-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3269,CUST03269,Anika Roy,NULL,NULL,F,36-45,Hyderabad,Telangana,1,1,0,6810.00,2,2024-01-01,2026-05-30 01:02:25,2026-05-30 01:02:25
3270,CUST03270,Anil Pandey,NULL,NULL,M,18-25,Indore,Madhya Pradesh,2,1,0,1830.00,6,2023-12-18,2026-05-30 01:02:25,2026-05-30 01:02:25
3271,CUST03271,Pari Verma,NULL,NULL,O,36-45,Delhi,Delhi,1,0,0,4020.00,3,2024-02-17,2026-05-30 01:02:25,2026-05-30 01:02:25
3272,CUST03272,Pari Reddy,NULL,NULL,F,36-45,Coimbatore,Tamil Nadu,2,1,1,5090.00,8,2025-02-04,2026-05-30 01:02:25,2026-05-30 01:02:25
3273,CUST03273,Avni Bhatia,NULL,NULL,F,18-25,Ludhiana,Punjab,2,1,0,1660.00,4,2023-12-09,2026-05-30 01:02:25,2026-05-30 01:02:25
3274,CUST03274,Sita Singh,NULL,NULL,F,26-35,Pune,Maharashtra,1,1,1,6710.00,5,2026-03-14,2026-05-30 01:02:25,2026-05-30 01:02:25
3275,CUST03275,Rajesh Khan,NULL,NULL,M,36-45,Nagpur,Maharashtra,2,1,1,5090.00,6,2024-07-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3276,CUST03276,Sai Mishra,NULL,NULL,M,36-45,Mumbai,Maharashtra,1,0,0,4290.00,4,2026-01-02,2026-05-30 01:02:25,2026-05-30 01:02:25
3277,CUST03277,Neha Bhatia,NULL,NULL,F,36-45,Faridabad,Haryana,2,1,1,5770.00,8,2024-06-17,2026-05-30 01:02:25,2026-05-30 01:02:25
3278,CUST03278,Advik Saxena,NULL,NULL,M,36-45,Pune,Maharashtra,1,1,1,7210.00,10,2026-02-02,2026-05-30 01:02:25,2026-05-30 01:02:25
3279,CUST03279,Vinod Agarwal,NULL,NULL,M,46-55,Faridabad,Haryana,2,1,1,7620.00,5,2025-03-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3280,CUST03280,Vivaan Reddy,NULL,NULL,M,36-45,Kolkata,West Bengal,1,1,1,7930.00,9,2023-12-21,2026-05-30 01:02:25,2026-05-30 01:02:25
3281,CUST03281,Radha Tiwari,NULL,NULL,F,18-25,Nagpur,Maharashtra,2,0,0,1950.00,3,2026-02-09,2026-05-30 01:02:25,2026-05-30 01:02:25
3282,CUST03282,Tara Kumar,NULL,NULL,F,26-35,Ahmedabad,Gujarat,1,1,0,3220.00,7,2024-01-04,2026-05-30 01:02:25,2026-05-30 01:02:25
3283,CUST03283,Divya Tiwari,NULL,NULL,F,18-25,Noida,Uttar Pradesh,3,1,0,1970.00,8,2026-04-03,2026-05-30 01:02:25,2026-05-30 01:02:25
3284,CUST03284,Sara Das,NULL,NULL,F,26-35,Kolkata,West Bengal,1,1,1,4300.00,4,2024-08-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3285,CUST03285,Rekha Yadav,NULL,NULL,F,26-35,Nagpur,Maharashtra,2,1,1,4770.00,4,2026-02-15,2026-05-30 01:02:25,2026-05-30 01:02:25
3286,CUST03286,Rekha Mishra,NULL,NULL,O,26-35,Pune,Maharashtra,1,1,1,7340.00,5,2024-11-22,2026-05-30 01:02:25,2026-05-30 01:02:25
3287,CUST03287,Ravi Nair,NULL,NULL,M,65+,Visakhapatnam,Andhra Pradesh,2,1,1,3530.00,11,2025-02-26,2026-05-30 01:02:25,2026-05-30 01:02:25
3288,CUST03288,Manoj Saxena,NULL,NULL,M,36-45,Vadodara,Gujarat,2,1,1,9600.00,12,2024-09-06,2026-05-30 01:02:25,2026-05-30 01:02:25
3289,CUST03289,Avni Mukherjee,NULL,NULL,F,46-55,Chennai,Tamil Nadu,1,1,1,8580.00,9,2024-04-10,2026-05-30 01:02:25,2026-05-30 01:02:25
3290,CUST03290,Anika Singh,NULL,NULL,F,18-25,Delhi,Delhi,1,1,1,2760.00,12,2026-05-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3291,CUST03291,Shruti Nair,NULL,NULL,F,18-25,Gwalior,Madhya Pradesh,3,0,0,2190.00,1,2024-07-04,2026-05-30 01:02:25,2026-05-30 01:02:25
3292,CUST03292,Saanvi Joshi,NULL,NULL,F,56-65,Mumbai,Maharashtra,1,1,1,5500.00,6,2025-02-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3293,CUST03293,Arjun Agarwal,NULL,NULL,M,46-55,Hyderabad,Telangana,1,1,1,7520.00,10,2025-11-16,2026-05-30 01:02:25,2026-05-30 01:02:25
3294,CUST03294,Kavita Agarwal,NULL,NULL,F,26-35,Lucknow,Uttar Pradesh,2,0,0,3610.00,4,2024-09-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3295,CUST03295,Dhruv Gupta,NULL,NULL,M,18-25,Delhi,Delhi,1,1,0,1880.00,3,2025-02-26,2026-05-30 01:02:25,2026-05-30 01:02:25
3296,CUST03296,Ira Kumar,NULL,NULL,F,26-35,Amritsar,Punjab,2,1,0,3130.00,2,2025-02-20,2026-05-30 01:02:25,2026-05-30 01:02:25
3297,CUST03297,Ritu Verma,NULL,NULL,F,26-35,Kota,Rajasthan,3,1,0,2960.00,6,2023-10-27,2026-05-30 01:02:25,2026-05-30 01:02:25
3298,CUST03298,Mohan Pillai,NULL,NULL,M,36-45,Kolkata,West Bengal,1,0,0,5600.00,1,2025-06-26,2026-05-30 01:02:25,2026-05-30 01:02:25
3299,CUST03299,Anvi Kapoor,NULL,NULL,F,46-55,Ahmedabad,Gujarat,1,1,0,3650.00,3,2024-01-28,2026-05-30 01:02:25,2026-05-30 01:02:25
3300,CUST03300,Karan Desai,NULL,NULL,M,18-25,Ahmedabad,Gujarat,1,0,0,1220.00,5,2025-09-20,2026-05-30 01:02:25,2026-05-30 01:02:25
3301,CUST03301,Kiara Choudhary,NULL,NULL,F,26-35,Mumbai,Maharashtra,1,1,1,7200.00,7,2024-06-27,2026-05-30 01:02:25,2026-05-30 01:02:25
3302,CUST03302,Divya Roy,NULL,NULL,F,18-25,Jaipur,Rajasthan,2,0,0,1880.00,3,2024-05-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3303,CUST03303,Priya Pandey,NULL,NULL,F,18-25,Raipur,Chhattisgarh,3,1,1,2040.00,10,2024-08-12,2026-05-30 01:02:25,2026-05-30 01:02:25
3304,CUST03304,Pranay Naidu,NULL,NULL,M,36-45,Visakhapatnam,Andhra Pradesh,2,1,1,8080.00,10,2026-05-07,2026-05-30 01:02:25,2026-05-30 01:02:25
3305,CUST03305,Atharv Sharma,NULL,NULL,M,46-55,Nagpur,Maharashtra,2,1,0,4970.00,7,2026-01-03,2026-05-30 01:02:25,2026-05-30 01:02:25
3306,CUST03306,Riya Desai,NULL,NULL,F,26-35,Mumbai,Maharashtra,1,0,0,3700.00,3,2024-07-31,2026-05-30 01:02:25,2026-05-30 01:02:25
3307,CUST03307,Shaurya Kapoor,NULL,NULL,M,56-65,Warangal,Telangana,3,1,0,3060.00,4,2023-12-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3308,CUST03308,Veer Reddy,NULL,NULL,M,18-25,Amritsar,Punjab,2,1,1,1530.00,5,2025-01-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3309,CUST03309,Manoj Pillai,NULL,NULL,M,26-35,Lucknow,Uttar Pradesh,2,1,0,4490.00,8,2024-05-02,2026-05-30 01:02:25,2026-05-30 01:02:25
3310,CUST03310,Ayaan Singh,NULL,NULL,M,18-25,Bengaluru,Karnataka,1,1,0,2170.00,4,2025-07-17,2026-05-30 01:02:25,2026-05-30 01:02:25
3311,CUST03311,Varun Shah,NULL,NULL,M,26-35,Hyderabad,Telangana,1,1,0,4730.00,5,2025-07-23,2026-05-30 01:02:25,2026-05-30 01:02:25
3312,CUST03312,Pranav Malhotra,NULL,NULL,M,26-35,Pune,Maharashtra,1,1,0,3910.00,4,2024-09-30,2026-05-30 01:02:25,2026-05-30 01:02:25
3313,CUST03313,Vikram Iyer,NULL,NULL,M,36-45,Pune,Maharashtra,1,1,0,4210.00,2,2026-02-18,2026-05-30 01:02:25,2026-05-30 01:02:25
3314,CUST03314,Geeta Roy,NULL,NULL,F,26-35,Ahmedabad,Gujarat,1,0,0,3530.00,3,2024-07-14,2026-05-30 01:02:25,2026-05-30 01:02:25
3315,CUST03315,Ritu Khan,NULL,NULL,F,36-45,Bengaluru,Karnataka,1,1,1,4980.00,5,2026-01-26,2026-05-30 01:02:25,2026-05-30 01:02:25
3316,CUST03316,Anjali Joshi,NULL,NULL,F,36-45,Agra,Uttar Pradesh,2,1,1,5650.00,6,2024-11-11,2026-05-30 01:02:25,2026-05-30 01:02:25
3317,CUST03317,Vikram Gupta,NULL,NULL,M,18-25,Madurai,Tamil Nadu,3,1,1,1730.00,9,2025-03-04,2026-05-30 01:02:25,2026-05-30 01:02:25
3318,CUST03318,Ramesh Rao,NULL,NULL,M,46-55,Rajkot,Gujarat,2,0,0,3320.00,2,2024-11-08,2026-05-30 01:02:25,2026-05-30 01:02:25
3319,CUST03319,Shruti Malhotra,NULL,NULL,F,18-25,Bhopal,Madhya Pradesh,2,1,0,1270.00,5,2025-02-02,2026-05-30 01:02:25,2026-05-30 01:02:25
3320,CUST03320,Varun Tiwari,NULL,NULL,M,26-35,Guwahati,Assam,3,1,1,6540.00,4,2024-06-21,2026-05-30 01:02:25,2026-05-30 01:02:25
3321,CUST03321,Ayaan Patel,NULL,NULL,M,18-25,Chennai,Tamil Nadu,1,0,0,1520.00,4,2026-02-24,2026-05-30 01:02:25,2026-05-30 01:02:25
3322,CUST03322,Rajesh Sharma,NULL,NULL,M,26-35,Bengaluru,Karnataka,1,1,1,6200.00,7,2025-06-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3323,CUST03323,Ramesh Reddy,NULL,NULL,M,18-25,Bengaluru,Karnataka,1,1,1,2780.00,7,2025-02-16,2026-05-30 01:02:25,2026-05-30 01:02:25
3324,CUST03324,Pari Gupta,NULL,NULL,F,26-35,Delhi,Delhi,1,0,0,4410.00,4,2025-08-13,2026-05-30 01:02:25,2026-05-30 01:02:25
3325,CUST03325,Krishna Rao,NULL,NULL,M,18-25,Amritsar,Punjab,2,0,0,2110.00,2,2026-04-12,2026-05-30 01:02:25,2026-05-30 01:02:25
